Title,Company,Location,URL,Description 
"Analyst/Senior Analyst (Supply Analytics) (Bangkok-based role, Relocation provided)",Agoda,"Bali, Indonesia",https://id.linkedin.com/jobs/view/analyst-senior-analyst-supply-analytics-bangkok-based-role-relocation-provided-at-agoda-3500672356?refId=d%2BkSH5zaZtEXOK0uknQfWg%3D%3D&trackingId=hsuOOBntwS7t92mQBJp59w%3D%3D&position=21&pageNum=11&trk=public_jobs_jserp-result_search-card,
IT Business Analyst,ForYourSolution,"Jakarta, Indonesia",https://id.linkedin.com/jobs/view/it-business-analyst-at-foryoursolution-3544808437?refId=d%2BkSH5zaZtEXOK0uknQfWg%3D%3D&trackingId=AGik6VZUcbApuAtPpYpBjg%3D%3D&position=22&pageNum=11&trk=public_jobs_jserp-result_search-card,
Information Technology Business Analyst,PT. Reeracoen Indonesia,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/information-technology-business-analyst-at-pt-reeracoen-indonesia-3546479333?refId=d%2BkSH5zaZtEXOK0uknQfWg%3D%3D&trackingId=E5whjmO7VJgHMrkjkRhsFw%3D%3D&position=23&pageNum=11&trk=public_jobs_jserp-result_search-card,
IT Business Analyst (Eksad Technology),Deall Jobs (YC W22),"Jakarta, Indonesia",https://id.linkedin.com/jobs/view/it-business-analyst-eksad-technology-at-deall-jobs-yc-w22-3535208388?refId=d%2BkSH5zaZtEXOK0uknQfWg%3D%3D&trackingId=Ca3VSIFCmsT8OwfZXC5sJQ%3D%3D&position=24&pageNum=11&trk=public_jobs_jserp-result_search-card,
Sales Specialist,XYZ GOAT,Indonesia,https://id.linkedin.com/jobs/view/sales-specialist-at-xyz-goat-3546427970?refId=d%2BkSH5zaZtEXOK0uknQfWg%3D%3D&trackingId=Dyv7iZpxLdv3MFnfnzIp4g%3D%3D&position=25&pageNum=11&trk=public_jobs_jserp-result_search-card,
IT Business Analyst,PT. Mandiri International Technology,Jakarta Metropolitan Area,https://id.linkedin.com/jobs/view/it-business-analyst-at-pt-mandiri-international-technology-3502049669?refId=8FaiEt7wjz5ik7lYI4WUIg%3D%3D&trackingId=P%2BQIDEsBYsaxQESQtmD%2BuQ%3D%3D&position=1&pageNum=12&trk=public_jobs_jserp-result_search-card,
Information Technology Business Analyst,PT. Reeracoen Indonesia,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/information-technology-business-analyst-at-pt-reeracoen-indonesia-3546479333?refId=8FaiEt7wjz5ik7lYI4WUIg%3D%3D&trackingId=jM5sz6r9cfvIw4cUGADv4A%3D%3D&position=2&pageNum=12&trk=public_jobs_jserp-result_search-card,
Sales Specialist,XYZ GOAT,Indonesia,https://id.linkedin.com/jobs/view/sales-specialist-at-xyz-goat-3546427970?refId=8FaiEt7wjz5ik7lYI4WUIg%3D%3D&trackingId=RIcVuuXuarNPiEEhaIkYBQ%3D%3D&position=3&pageNum=12&trk=public_jobs_jserp-result_search-card,
"Statistical Analyst (Bangkok Based, Relocation Provided)",Agoda,"Bali, Indonesia",https://id.linkedin.com/jobs/view/statistical-analyst-bangkok-based-relocation-provided-at-agoda-3550659931?refId=8FaiEt7wjz5ik7lYI4WUIg%3D%3D&trackingId=hAWkrmXrQ%2BH263PTbkoGpQ%3D%3D&position=4&pageNum=12&trk=public_jobs_jserp-result_search-card,
Bid Analyst,INFUSEmedia,"Surabaya, West Java, Indonesia",https://id.linkedin.com/jobs/view/bid-analyst-at-infusemedia-3525642682?refId=8FaiEt7wjz5ik7lYI4WUIg%3D%3D&trackingId=a5DqYwkLPGDJeUl4YrwtjQ%3D%3D&position=6&pageNum=12&trk=public_jobs_jserp-result_search-card,"
 OUR HIRING PROCESS: We will review your application against our job requirements. We do not employ machine learning technologies during this phase as we believe every human deserves attention from another human. We do not think machines can evaluate your application quite like our seasoned recruiting professionals—every person is unique. We promise to give your candidacy a fair and detailed assessment.  We may then invite you to submit a video interview for the review of the hiring manager. This video interview is often followed by a test or short project that allows us to determine whether you will be a good fit for the team.  At this point, we will invite you to interview with our hiring manager and/or the interview team. Please note: We do not conduct interviews via text message, Telegram, etc. and we never hire anyone into our organization without having met you face-to-face (or via Zoom). You will be invited to come to a live meeting or Zoom, where you will meet our INFUSEmedia team.  From there on, it's decision time! If you are still excited to join INFUSE and we like you as much, we will have a conversation about your offer. We do not make offers without giving you the opportunity to speak with us live. After all, we consider our team members our family, and we want you to feel comfortable and welcomed.  Are you passionate about marketing? Ready to dive into the world of demand generation? INFUSEmedia is one of the fastest growing lead generation companies! INFUSED with drive, innovation, and integrity, we craft demand solutions with precision to fuel our clients' pipelines, every time. We are always looking for bright, motivated people to join our team. Apply now and tap into INFUSEmedia's growth! INFUSEmedia is a truly global organization, with team members currently located in eight time zones (and quickly expanding). If you can work in any time zone from GMT to PST and have what it takes to win, we'd love to chat. You will: Help the Deal Desk Marketing Analyst Manager with various tasks; Perform analysis and spreadsheet-based analytics to help the sales team determine and secure the campaign criteria, deliverable volumes, and pricing; Perform research on upcoming proposals, market trends, products, and services provisions to better understand clients' needs Make suggestions on upcoming and current campaign strategies; Perform other duties as assigned.  To be successful, you need to be/have: Uncompromising attention to detail and accuracy; Excellent organizational and planning skills; Great analytical skills; Ability to work on multiple projects simultaneously, many under tight deadlines; Extremely flexible and adaptive to changing circumstances; Excellent communication skills. 
"
"Senior Analyst (Flights team, Bangkok-based, Relocation provided)",Agoda,"Bali, Indonesia",https://id.linkedin.com/jobs/view/senior-analyst-flights-team-bangkok-based-relocation-provided-at-agoda-3541737332?refId=8FaiEt7wjz5ik7lYI4WUIg%3D%3D&trackingId=%2BDN5K9pnHl8BZugn34MbCA%3D%3D&position=7&pageNum=12&trk=public_jobs_jserp-result_search-card,"
 About Agoda Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 2.5 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world. THIS ROLE IS BASED IN BANGKOK, THAILAND (WITH RELOCATION PROVIDED) About Agoda Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 2.5 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world. Get to Know our Team: Agoda first started selling air tickets in late 2019; we are currently looking to grow the commercial team in North Asia to help grow our young Flights business into a market leader in APAC. As part of the Flights Team, you will be responsible for identifying new partners and opportunities, cultivating a relationship with them, and working together with them to deliver the best outcome for our end customers. You would also be responsible with managing the day to day interaction with the partner and working closely with other teams within Agoda to ensure the partners needs are met. We design tailored business and product solutions with our partners and help them generate measurable value. Members of our team are empowered and supported to grow their market(s) or accounts. We develop win-win relationships and leverage Agoda’s unique accommodations portfolio and tech solutions to bring our partners the advantages they seek. Utilizing our strong brand and resources, we build new channels to increase the visibility of Agoda, introduce more travelers to our great products and service and deliver significant revenues to the overall business. The Opportunity:  As a Senior Analyst, you will report directly to the Associate Director within the Supply Department and this will be an individual contributor role. You will be responsible and fully empowered to work with the partners on the ground. You will be supported by a team within the Supply department and work closely with other Flight Commercial Team members within Agoda. You will have the opportunity to be part of an exciting and brand new team and new business vertical for Agoda and have the rare opportunity of joining a ‘start-up’ within an established company. In this Role, you’ll get to : Translate internal briefs into analytical projects (to include refining the initial brief and asking the ‘right questions’, working through potential hypotheses and storyboarding the output) Use and analyze data from multiple large-scale data warehouses and present statistically strong analysis to a wide range of business stakeholders Proactively identify opportunities for growth within supply and the wider business Drive new analytical initiatives and projects aimed at improving organizational efficiency and shaping Agoda supply Identify, support, and lead projects aimed at scaling up the way the Supply organization leverages on data, insights, and intelligence Automate manual operational processes and present back on time savings gained through modernization of business operations What you’ll Need to Succeed : 5+ years of experience in analytics/data science/insights/strategy Bachelor’s degree ideally in a business or quantitative subject (e.g. computer science, mathematics, engineering, science, economics or finance) Expert domain of data analysis and data visualization tools and software such as Excel, SQL, Tableau (preferably), Python, R, or similar A good understanding of statistical modelling knowledge or any machine learning technique knowledge (such as hypothesis testing, regression, logistic regression, random forest, etc.) Good stakeholder management experience. Comfortable presenting to senior leadership and C-suite Strong experience in finding data insights and provide business recommendation to the business A hacker’s mindset – the ability to build simple but clever and elegant solutions to new problems within significant resource, operational and time constraints through deep understanding of the business, creative problem solving, and a wide range of expertise in data, analytics, automation, programming, and prototyping Excellent communicator with superior written, verbal, presentation and interpersonal communication skills Data driven in both decision making and performance measurement Extreme comfort in ambiguous, fast-paced environment Ability to multi-task, prioritize and coordinate resources Experience utilizing Python for Automation Knowledge of Pandas and other associated analytical packages An advanced level of SQL including parallel computation approaches (i.e. Spark) Tableau/other BI visualization experience It’s Great if you Have:  MBA or Masters in a quantitative subject (e.g. computer science, mathematics, engineering, science, economics or finance) Program management certifications (e.g. PMI, PRINCE2) to compliment your program management experience Asian market experience Travel industry / e-commerce / tech / consulting experience #STRA#ANLS#MRKT#3 #sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #washdc #tirana #yerevan #sydney #melbourne #perth #vienna #graz #linz #baku #minsk #brussels #antwerp #ghent #charleroi #liege #saopaolo #sofia #toronto #vancouver #montreal #shanghai #beijing #shenzhen #zagreb #cyprus #prague #Brno #Ostrava #copenhagen #cairo #alexandria #giza #estonia #helsinki #paris #nice #marseille #rouen #lyon #toulouse #tbilisi #berlin #munich #hamburg #stuttgart #cologne #frankfurt #dusseldorf #dortmund #essen #Bremen #leipzig #dresden #hanover #nuremberg #athens #hongkong #budapest #bangalore #newdelhi #jakarta #bali #bandung #dublin #telaviv #milan #rome #naples #turin #palermo #venice #bologna #florence #tokyo #osaka #yokohama #nagoya #okinawa #fukuoka #sapporo #amman #irbid #riga #beirut #tripoli #vilnius #luxembourg #kualalumpur #malta #chisinau #amsterdam #oslo #jerusalem #manila #warsaw #krakow #sintra #lisbon #porto #braga #cascais #loures #amadora #almada #doha #alrayyan #bucharest #moscow #saintpetersburg #riyadh #jeddah #mecca #medina #belgrade #singapore #bratislava #capetown #johannesburg #seoul #barcelona #madrid #valencia #seville #bilbao #malaga #oviedo #alicante #laspalmas #zaragozbanga #stockholm #zurich #geneva #basel #taipei #tainan #taichung #kaohsiung #Phuket #bangkok #istanbul #ankara #izmir #dubai #abudhabi #sharjah #london #manchester #liverpool #edinburgh #kiev #hcmc #hanoi #sanaa #taiz #aden #gibraltar #marrakech #lodz #wroclaw #poznan #Gdansk #szczecin #bydgoszcz #lublin #katowice #rio #salvador #fortaleza #brasilia #belo #belem #manaus #curitiba #portoalegre #saoluis Equal Opportunity Employer  At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics. We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy . To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes. 
"
"Senior Analyst or Associate Manager- Strategic Partnership (Bangkok based, relocation provided)",Agoda,"Bandung, East Java, Indonesia",https://id.linkedin.com/jobs/view/senior-analyst-or-associate-manager-strategic-partnership-bangkok-based-relocation-provided-at-agoda-3550662515?refId=8FaiEt7wjz5ik7lYI4WUIg%3D%3D&trackingId=DxwqmA43xHHbh9t9SIiqLg%3D%3D&position=8&pageNum=12&trk=public_jobs_jserp-result_search-card,
Information Technology Business Analyst,Wahana Visi Indonesia,"Jakarta, Indonesia",https://id.linkedin.com/jobs/view/information-technology-business-analyst-at-wahana-visi-indonesia-3535218363?refId=8FaiEt7wjz5ik7lYI4WUIg%3D%3D&trackingId=Tx8QuArqgQaXgjbjny6GNQ%3D%3D&position=9&pageNum=12&trk=public_jobs_jserp-result_search-card,"
 Job Purpose  The Business Analyst ensures business requirements are translated to IT functional requirements used in providing IT solutions from Global IT organization, Commercial-off-the shelf/Cloud applications,3rd party/Internal custom-developed Applications.  Qualifications Preferably Bachelor Degree in Computer Science, Information Systems, or Business, specialized training, certification.  Minimum 2 years Microsoft SQL Server database administration experience.  Have a solid working knowledge of of business operations and systems requirements processes.  Able to communicate effectively both verbally and in writing in English (TOEFL score 450). Kindly apply for this job with an updated CV, ID card, Reference list  (prefer with three names) , and SKCK certificate  (Surat Keterangan Catatan Kepolisian).  ONLY a shortlist of applicants will be contacted. Please reach our career page : https://wahanavisi.org/en/about/career/ WVI implements a Safeguarding Policy as a form of our commitment to protect children and adult beneficiaries. WVI has zero tolerance towards incidents of violence or abuse against children or adults, including sexual exploitation or abuse, committed either by employees or others affiliated with WVI work. 
"
"Senior Analyst or Associate Manager- Strategic Partnership (Bangkok based, relocation provided)",Agoda,"Bali, Indonesia",https://id.linkedin.com/jobs/view/senior-analyst-or-associate-manager-strategic-partnership-bangkok-based-relocation-provided-at-agoda-3550665202?refId=8FaiEt7wjz5ik7lYI4WUIg%3D%3D&trackingId=sqyMAxDRyfUVtk9106Fd9g%3D%3D&position=10&pageNum=12&trk=public_jobs_jserp-result_search-card,
Senior Business Intelligence Analyst,Kitabisa,"Jakarta, Jakarta, Indonesia",https://id.linkedin.com/jobs/view/senior-business-intelligence-analyst-at-kitabisa-3532676286?refId=8FaiEt7wjz5ik7lYI4WUIg%3D%3D&trackingId=eAt8%2B2oEHx7IL%2FHChbreXg%3D%3D&position=11&pageNum=12&trk=public_jobs_jserp-result_search-card,"
 Identify financial status by comparing and analyzing actual results with plans and forecasts. Improve financial status by analyzing results; monitoring variances; identifying trends; recommending actions to management. Recommend actions by analyzing and interpreting data and making comparative analyses; studying proposed changes in methods and materials. Develop a strong understanding of Kitabisa data warehouse and pipeline in order to provide the right data to business users Build reports, ad-hoc queries and dashboards as needed by high-level management in order to monitor business health and seek new opportunity to further grow our business Build internal tools and automated process to reduce the time spent by the team to solve ad-hoc requests Be a trusted business advisor in terms of how to use data in the most effective manner to solve problems, and not just being reactive to requests Contribute to the learning and development of the BI team. Continuous learning is a requirement within the team--we have to always be growing Minimum Qualifications Minimum 3 years of experience in Analytics or Business Intelligence Have banking, Insurance or tech company experience Experience with statistical analysis and financial forecasting Attention to detail and the ability to identify data patterns Must have the ability to write complex SQL Understand relational database (MySQL, PostgreSQL) Familiar with Tableau or other data visualization tools Strong analytical skills, great attention to details, and good communication skills Abreast of industry updates An ability and eagerness to constantly learn and teach others Ability to work independently in a professional and teamwork driven setting Self-motivated, work quickly and accurately, and able to adapt to changing conditions 
"
"Senior Statistical Analyst (Bangkok Based, Relocation Provided)",Agoda,Jakarta Metropolitan Area,https://id.linkedin.com/jobs/view/senior-statistical-analyst-bangkok-based-relocation-provided-at-agoda-3550665461?refId=8FaiEt7wjz5ik7lYI4WUIg%3D%3D&trackingId=9dK7agQJYiFc7aUiPpAeRg%3D%3D&position=12&pageNum=12&trk=public_jobs_jserp-result_search-card,
Information Technology Business Analyst,Accord Innovations,Jakarta Metropolitan Area,https://id.linkedin.com/jobs/view/information-technology-business-analyst-at-accord-innovations-3534468477?refId=8FaiEt7wjz5ik7lYI4WUIg%3D%3D&trackingId=9cTUT7HsjTcrH468npTOyQ%3D%3D&position=13&pageNum=12&trk=public_jobs_jserp-result_search-card,
"Customer Insights Analyst (Bangkok Based, Relocation Provided)",Agoda,"Bali, Indonesia",https://id.linkedin.com/jobs/view/customer-insights-analyst-bangkok-based-relocation-provided-at-agoda-3550662423?refId=8FaiEt7wjz5ik7lYI4WUIg%3D%3D&trackingId=3cP3IScFoiLgG3XMSTQUGQ%3D%3D&position=14&pageNum=12&trk=public_jobs_jserp-result_search-card,
"Senior Business Intelligence Analyst (Supply Analytics) (Bangkok-based role, Relocation provided)",Agoda,Jakarta Metropolitan Area,https://id.linkedin.com/jobs/view/senior-business-intelligence-analyst-supply-analytics-bangkok-based-role-relocation-provided-at-agoda-3538021518?refId=8FaiEt7wjz5ik7lYI4WUIg%3D%3D&trackingId=GBTP%2BYZ8WTa5fuxTgS%2FhpQ%3D%3D&position=15&pageNum=12&trk=public_jobs_jserp-result_search-card,
"Analyst or Senior Analyst (Supply Analytics) (Bangkok-based role, Relocation provided)",Agoda,Jakarta Metropolitan Area,https://id.linkedin.com/jobs/view/analyst-or-senior-analyst-supply-analytics-bangkok-based-role-relocation-provided-at-agoda-3550664611?refId=8FaiEt7wjz5ik7lYI4WUIg%3D%3D&trackingId=1ikYyOakW7Vec%2BIXUzqAdw%3D%3D&position=16&pageNum=12&trk=public_jobs_jserp-result_search-card,
Information Technology Business Analyst,Rolling Glory,"Bandung, East Java, Indonesia",https://id.linkedin.com/jobs/view/information-technology-business-analyst-at-rolling-glory-3549555664?refId=8FaiEt7wjz5ik7lYI4WUIg%3D%3D&trackingId=eDAsMFF8mV4%2FwzsAdRKSww%3D%3D&position=17&pageNum=12&trk=public_jobs_jserp-result_search-card,
Business Analyst (IT),SIGMATECH,Jakarta Metropolitan Area,https://id.linkedin.com/jobs/view/business-analyst-it-at-sigmatech-3519843408?refId=8FaiEt7wjz5ik7lYI4WUIg%3D%3D&trackingId=sGCD%2Fmwdx00VokThOVkWrg%3D%3D&position=18&pageNum=12&trk=public_jobs_jserp-result_search-card,
Corporate IT Business Analyst,Traveloka,Jakarta Metropolitan Area,https://id.linkedin.com/jobs/view/corporate-it-business-analyst-at-traveloka-3536828447?refId=8FaiEt7wjz5ik7lYI4WUIg%3D%3D&trackingId=1xgFapXu3iGGVQCLmlkOJg%3D%3D&position=20&pageNum=12&trk=public_jobs_jserp-result_search-card,
"Senior Business Intelligence Analyst (Supply Analytics) (Bangkok-based role, Relocation provided)",Agoda,"Bandung, East Java, Indonesia",https://id.linkedin.com/jobs/view/senior-business-intelligence-analyst-supply-analytics-bangkok-based-role-relocation-provided-at-agoda-3538022586?refId=8FaiEt7wjz5ik7lYI4WUIg%3D%3D&trackingId=cZl%2FTeeLEvkrYtHEpCihlw%3D%3D&position=21&pageNum=12&trk=public_jobs_jserp-result_search-card,
"Senior Business Intelligence Analyst (Bangkok based, relocation provided)",Agoda,"Bandung, East Java, Indonesia",https://id.linkedin.com/jobs/view/senior-business-intelligence-analyst-bangkok-based-relocation-provided-at-agoda-3543227716?refId=8FaiEt7wjz5ik7lYI4WUIg%3D%3D&trackingId=UfMASfpZkca6XmT912gXqg%3D%3D&position=22&pageNum=12&trk=public_jobs_jserp-result_search-card,"
 About Agoda Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 2.5 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world. Get to Know Our Team The Data department oversees all of Agoda’s data-related requirements. Our ultimate goal is to enable and increase the use of data in the company through creative approaches and the implementation of powerful resources such as operational and analytical databases, queue systems, BI tools, and data science technology. We hire the brightest minds from around the world to take on this challenge and equip them with the knowledge and tools that contribute to their personal growth and success while supporting our company’s culture of diversity and experimentation. The role the Data team plays at Agoda is critical as business users, product managers, engineers, and many others rely on us to empower their decision making. We are equally dedicated to our customers by improving their search experience with faster results and protecting them from any fraudulent activities. Data is interesting only when you have enough of it, and we have plenty. This is what drives up the challenge as part of the Data department, but also the reward. The Opportunity In this role as  Business Intelligence Analyst , you will be  working alongside of Data Architects and business stakeholders to enable the Customer Experience Group (CEG) department  of Agoda with actionable data to drive better decision making. You will be integral in the design and implementation of reliable, performant and scale-able data intelligence solution to overall improve our data warehouse architecture, business intelligence reporting, data automation solutions and data product developments. In This Role, You’ll Get to  Understand business requirements, analyze large data sets for patterns, visualize results in dashboards and presentations, develop data mart solutions, improve efficiency by automating business processes and become subject matter expert for CEG department Support Product Owners across all experimentation stages to assist in the ideation of new product ideas, implement A/B monitoring and define statistical success criteria Drive self-service business intelligence by empowering users to adopt existing BI tools (Tableau, Metabase, Superset, ThoughtSpot) by improving the data landscape and educating users Become a data business partner for Business and Product stakeholders by guiding them through all data related topics Design and build Data Products to automate manual business processes or embed data metrics into business applications to improve user experience and real-time analytics What You’ll Need To Succeed At least 5 years of experience in Business Intelligence or Analyst related roles Strong education background with degrees in Business Administration, Engineering or Information Systems (preferred) Strong knowledge of visualization tools such as Tableau and Power BI or other platforms Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with non-relational databases Good working knowledge of statistical computer languages to perform advanced analytics (Python, R, Java, Javascript) A self-motivated, driven, flexible, quick learning, high achieving, “can do” mentality A drive to learn and master new technologies and techniques An ability to work well independently and as part of a team It’s Great If You Have Knowledge of a variety of machine learning techniques (clustering, decision tree learning, neural networks, etc.) and their real-world advantages/drawbacks Knowledge of front-end languages and frameworks (e.g. JS, React) Knowledge of big data tools, such as Spark, Kafka, etc Knowledge of A/B testing and experimentation frameworks Experience with large scale data platforms (GCP, S3, Hadoop, etc.) and modern data warehouse technologies (e.g. Redshift, Snowflake, etc.) Experience with software development processes for Agile/Scrum and CI/CD utilizing technologies (e.g. GIT) #sydney #melbourne #moscow #london #tokyo #dhaka #edinburgh #amsterdam #munich #moscow #dublin #seoul #hcmc #telaviv #kyiv #bangkok #Phuket #hongkong #kualalumpur #singapore #capetown #johannesburg #seoul #taipei #tainan #taichung #istanbul #kaohsiung #riyadh #jeddah #mecca #medina #newdelhi #bangalore #bandung #hcmc #hanoi #yokohama #nagoya #okinawa #fukuoka #ENG #IT Equal Opportunity Employer  At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics. We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy . To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes. 
"
IT Business Analyst,eBesha Omnichannel CRM,"Depok, West Java, Indonesia",https://id.linkedin.com/jobs/view/it-business-analyst-at-ebesha-omnichannel-crm-3522829382?refId=8FaiEt7wjz5ik7lYI4WUIg%3D%3D&trackingId=HH%2BkIV2GZnzs8boJvIl14A%3D%3D&position=23&pageNum=12&trk=public_jobs_jserp-result_search-card,
Senior Finance Analyst,PT Esensi Solusi Buana (ESB),"Jakarta, Indonesia",https://id.linkedin.com/jobs/view/senior-finance-analyst-at-pt-esensi-solusi-buana-esb-3528177269?refId=8FaiEt7wjz5ik7lYI4WUIg%3D%3D&trackingId=cxvwIri%2Fzg1hxDBfl54KHQ%3D%3D&position=24&pageNum=12&trk=public_jobs_jserp-result_search-card,"
 About the role: Senior Finance Analyst will assist Finance Business Partner to enhance overview on Business Performance, be an active partner to support operational activities, and drive financial performance. Senior Finance Analyst will work closely with internal stakeholders to provide necessary financial rigor and analytics, maintain compliance, and help the organization to achieve business goals. What you’ll do (Responsibilities): Assist in preparing the monthly, quarterly and annual management reporting. Monitoring and reviewing current financial performance and achievements to ensure the Company is on the right track to achieve financial targets. Establish performance metrics to drive strategy execution. Support and provide necessary insights for management reporting as requested. Actively participate in new business initiatives, develops necessary financial projections and scenario analysis Understands systems and tools. Ensure quality, accuracy and integrity of information stored in the systems, enabling a single source of truth Provide expert thought in your field and work with limited direction, using additional research and interpretation to identify issues or problems. What capabilities you’ll need (Requirements): Minimum of a Bachelor’s Degree in Accounting, Finance or related field Minimum 5 years of total experience, with the last two years in a similar role. Strong knowledge and Experience in operational planning, budgeting, and forecasting Excellent organizational skills and attention to detail. Strong analytical and problem-solving skills. Self-starter, flexible, with a high level of integrity. Is action and goal-oriented in a fast-paced, team-oriented, collaborative environment. Understanding of cost drivers and cost-cutting strategies Relevant certification such as CPA, CA, CIMA, ACCA is an advantage. Able to communicate fluently in English and Bahasa Indonesia is a must. Based locally in Jakarta, Indonesia. We are waiting for you! Our team will review your application and will be in touch if your application is shortlisted for the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up. Best of luck! 
"
IT Business Analyst Supervisor,PT. Tunas Ridean Tbk . (Tunas Group),Jakarta Metropolitan Area,https://id.linkedin.com/jobs/view/it-business-analyst-supervisor-at-pt-tunas-ridean-tbk-tunas-group-3508094656?refId=8FaiEt7wjz5ik7lYI4WUIg%3D%3D&trackingId=ig3NrAZy09A5Fb2KOevZSw%3D%3D&position=25&pageNum=12&trk=public_jobs_jserp-result_search-card,
Business Analyst for Financial Industry,PT IKONSULTAN INOVATAMA,Jakarta Metropolitan Area,https://id.linkedin.com/jobs/view/business-analyst-for-financial-industry-at-pt-ikonsultan-inovatama-3508095423?refId=1moJOjqEbaWJ%2BbWyxou6ig%3D%3D&trackingId=U%2F%2BQwqnOZrDfuf8QsFcHcA%3D%3D&position=1&pageNum=13&trk=public_jobs_jserp-result_search-card,"
 Bachelor Degree with minimum GPA of 3.0 (scale of 4.0) More than 2 years of experience as business analyst in financial industry Good understanding of financial industry business processes (banking, insurance and multi finance) Experience in conducting requirements gathering Familiar with Business Requirement and Functional Specification Design document Good understanding of SDLC (System Development Life Cycle) including Waterfall and Agile concept Familiar with Business Analyst tools and techniques Having knowledge in Database (for query purpose) is a plus Thorough and detail-oriented person Strong analytical and problem-solving skills Strong communication and presentation skills Good interpersonal and leadership skills Ability to independently learn new concepts/technology Fluent in English 
"
Information Technology Business Analyst,Accord Innovations,Jakarta Metropolitan Area,https://id.linkedin.com/jobs/view/information-technology-business-analyst-at-accord-innovations-3534468477?refId=1moJOjqEbaWJ%2BbWyxou6ig%3D%3D&trackingId=CdmROMvWAxy8kdbim0cBBA%3D%3D&position=2&pageNum=13&trk=public_jobs_jserp-result_search-card,
